Ticker,3m_return,1m_return,1w_return,3d_return,1d_return,last_price,ema21,ema21_dist,ema60,ema60_dist,sma30d,low_52w,dist_from_52w_low,perf_52w,avg_dollar_vol,ipo_vwap_dist,r_squared,r_squared_15d,slope,sma30w_dist,atr_dist_50sma,bullish_ratio,strong_bullish_count,ma_aligned,ma_positive_slopes,ma10,ma20,ma30,ma50,consistency_score,ll_lh_score,max_drawdown,atr_stability,adr_pct,atr_pct,up_down_ratio,volume_surge,rs_rating,Final_Score,Score_Price,Score_Candles,Score_MA,Score_Trend,Score_Vol,Score_Volume,Score_RS,Short_Score,Short_Price,Short_Candles,Short_MA,Short_Trend,Short_Vol,Short_Volume,Short_RS,Sector
ATEX,0.8265992796772843,0.43026626848187116,0.044876770285564485,-0.02986405979306222,-0.026381930877577522,54.25,48.219106390322786,0.12507269547590724,41.2775166548041,0.3142748013084767,44.5776663462321,17.989999771118164,2.015564240700827,0.9108841552064505,16021641.096977998,0.859533214844553,0.7443177994548871,0.9055752812674158,0.28041473530038336,0.7319633892658266,5.89,0.6031746031746031,35,True,True,51.32999954223633,47.46499938964844,44.5776663462321,42.100899887084964,0.75,0.0,-0.13497233218297858,0.03619246027241388,0.05126554376616693,0.048976965999038224,1.8327729725161834,1.0262270016727946,0.7075663295329769,89.80439852042457,94.35911868768093,97.79671920231586,80.8579929237697,82.273238983596,98.07011900932775,75.32164683177871,97.3624959794146,21.595971373431972,5.660984239305243,2.219363139273078,19.158089417819234,18.060469604374397,98.07011900932775,41.92666452235446,2.6535863621743325,Other
ASTH,1.0499210149219205,0.341933220882653,0.10666661905058732,-0.0073791582991652605,0.027389967537399505,39.0099983215332,34.148372158889025,0.14236772810204565,29.574489225304752,0.3190421658459334,31.848666508992512,18.15999984741211,1.1481276789268433,0.4610485845259024,18244443.55913601,0.48367954837816224,0.9045944333524415,0.7762446546685401,0.2980237072147715,0.47914554011469146,7.8,0.6349206349206349,27,True,True,36.182999801635745,34.320499897003174,31.848666508992512,28.856199913024902,0.875,0.125,-0.11664132714362944,0.0844996159771015,0.04751640736269961,0.04513495181910162,7.928004226542688,1.122019680492839,0.9163349850335919,88.83604052750081,96.70714055966549,94.0575747828884,80.8579929237697,86.62753296880027,70.61756191701511,85.26857510453522,98.39176584110646,18.90579768414281,3.312962367320682,5.958507558700546,19.158089417819234,21.95239626889675,70.61756191701511,37.93020263750402,1.6243165004824704,Other
ANDG,0.9836423536224336,0.1641600341796875,0.034110311328306206,-0.0035605932455301643,-0.007366997176603719,36.380001068115234,34.179691743805876,0.06437475623834742,30.105466202008255,0.20841845876110104,32.935333315531416,18.34000015258789,0.9836423536224336,0.5480851518346909,7897439.326681519,0.4345463685509918,0.9315983915129646,0.11962806013642256,0.2833290105591172,0.0,3.67,0.6349206349206349,30,True,True,35.33400001525879,34.93249988555908,32.935333315531416,29.882200012207033,0.75,0.125,-0.11091672794808327,0.07234425463990542,0.05810294212010112,0.05931791159696246,2.826126554609943,0.9249375375788385,0.8543754673327423,88.59038275972982,94.72901254422644,97.4710517851399,80.8579929237697,86.02042457381793,78.7069797362496,75.73174654229656,98.11836603409456,19.139996783531682,5.29109038275973,2.545030556449019,19.158089417819234,21.100032164683178,78.7069797362496,33.36281762624638,1.8977163074943713,Other
CURR,1.2100000381469727,0.40317458491326635,0.13917524379527957,-0.011185618846653537,-0.015590133272275517,4.420000076293945,3.6349211653824858,0.2159823762859653,2.9994658773506178,0.4735957190478405,3.3769999980926513,0.36000001430511475,11.277777501830359,2.98198199939751,850981.9627837657,2.473622518329453,0.8798502484818438,0.7970933023801049,0.034420602847628885,0.7571059782560833,7.89,0.6507936507936508,36,True,True,3.865999960899353,3.545999991893768,3.3769999980926513,2.9796000003814695,0.75,0.25,-0.13239437603472826,0.07768962416266416,0.07251154675682751,0.061263729565586254,4.030754672344452,1.0050783389782894,1.0659822301435975,87.99332582824059,92.4211965262142,99.52155033772917,80.8579929237697,82.63509166934705,75.2492762946285,80.39562560308781,98.71341267288517,21.32598906400772,7.598906400771952,0.494532003859762,19.158089417819234,35.357027983274364,75.2492762946285,35.19620456738501,1.3026696687037633,Other
PAYS,0.9616518848324364,0.16258747190349482,0.01837670470191362,0.06913188419296266,-0.007462644077774847,6.650000095367432,6.319089712286977,0.05236678036664447,5.509093881932716,0.20709507550349812,6.207666699091593,3.0199999809265137,1.201986800452648,1.201986800452648,4910984.995723891,0.17640822715367208,0.8520065473899917,0.24187157519570152,0.06946380578336263,0.333823638951875,4.25,0.5873015873015873,28,True,True,6.642000007629394,6.430500030517578,6.207666699091593,5.2968000268936155,0.5,0.25,-0.1740259362264345,0.0534202899579164,0.05831074647658012,0.060096667131621304,2.8916684637502565,2.444288070574326,0.8338180388402272,86.79740270183339,91.35574139594726,92.98005789642971,80.8579929237697,64.03988420714056,90.49533612093921,94.23448054036668,98.03795432614989,26.733676423287235,8.664361531038917,7.0360244451592155,19.158089417819234,41.52460598263107,90.49533612093921,51.62431650048247,1.9781280154390477,Other
LINC,0.8630796906514158,0.2602911368515936,0.1157777574327257,0.12201115272564594,0.01434341584793245,50.209999084472656,43.1087822482062,0.1647278458338254,38.802896374177806,0.2939755476059242,41.84833335876465,17.799999237060547,1.8207865863237096,1.4326550663395095,21428346.362543106,0.7773306310444225,0.760538255120146,0.7756835357570742,0.2194081151174144,0.644845287183393,5.21,0.6031746031746031,29,True,True,44.212999725341795,42.28899993896484,41.84833335876465,40.392199935913084,0.75,0.25,-0.08278608887958475,0.13242631445374234,0.048468660878590294,0.046668285654591184,2.118093156803318,1.7491149428827246,0.7416694424379364,86.49244129945319,93.37005467996138,95.2356063042779,80.8579929237697,90.1616275329688,45.287873914441946,89.305242843358,97.52331939530396,19.38686072692184,6.650048247024767,4.780476037311033,19.158089417819234,27.83049211965262,45.287873914441946,51.80926342875523,2.4927629462849787,Other
SGHC,0.5235311965334262,0.18098725519706757,-0.0007734128883069648,-0.01223240430774983,-0.01972687578616625,12.920000076293945,12.43497410087346,0.03900498477004602,11.545000211985062,0.11909916319286613,11.88500000635783,8.26683521270752,0.5628713702232417,0.5068611020986227,53048736.22794123,0.14213303042149578,0.7330467074685802,0.7345274145964552,0.054140187216244536,0.1728682869956572,3.04,0.5714285714285714,24,True,True,12.984000110626221,12.483000040054321,11.88500000635783,11.423406143188476,0.625,0.125,-0.111677363678214,0.05479037593154478,0.04771803471913581,0.043039577884600645,1.8219258409820636,2.876702236601902,0.42424811075869584,86.29241717594081,88.17947893213253,83.04921196526215,80.8579929237697,81.73045995496945,89.83596011579286,89.97266001929881,94.21035702798328,26.81529430685108,11.840623994853651,16.966870376326796,19.158089417819234,21.268896751367,89.83596011579286,56.81891283370859,5.80572531360566,GAMBLING
Q,0.4712077449860938,0.26805750691139113,0.1266059813962037,0.14274077593111184,0.09866871949350063,168.36000061035156,142.58274041659408,0.1807880821931339,127.57864602752906,0.3196565871534854,136.61333389282225,73.43719482421875,1.2925712374137193,0.7691046145807087,266744881.34372178,0.6085877116158924,0.7008370497798648,0.5185267555332231,0.6459933499220513,0.0,7.4,0.6666666666666666,31,True,True,147.4780014038086,142.62050094604493,136.61333389282225,127.3138003540039,0.75,0.0,-0.15556958731753417,0.10355903263047432,0.040285308896738946,0.04354319019183501,1.9546970148412397,2.3252235933428365,0.3753343916407512,86.17582019942104,92.26841428111933,98.55258925699582,80.8579929237697,79.08089417819234,59.72981666130589,90.40688324220005,93.21325184946929,20.36607430041814,7.751688645866839,1.4634930845931169,19.158089417819234,21.252814409778065,59.72981666130589,54.937278867803144,6.802830492119652,Other
TWN,0.526672231315685,0.21074006927110653,-0.054709054341276805,-0.043460233596525344,-0.04355922419044547,92.44000244140625,88.65558705332582,0.04268671060521125,76.38891446762644,0.21012326311538637,82.7119997660319,32.29777908325195,1.862116376582101,1.862116376582101,2510507.4065948487,0.6487443662793094,0.795932716064115,0.6762809896889005,0.6179123404571721,0.47822064192054214,6.2,0.5396825396825397,23,True,True,94.74300079345703,89.48649978637695,82.7119997660319,74.91439987182618,0.75,0.0,-0.08608675099856836,0.05998030555599703,0.03372327456509655,0.037733814973534105,1.1593801775204795,1.8100576958338304,0.42718445552448625,86.10425377935026,93.72386619491799,75.46638790607912,80.8579929237697,89.67915728530073,86.21743325828241,77.23544548086201,94.27468639433901,25.365270183338694,6.296236732068189,24.549694435509807,19.158089417819234,10.65455130266967,86.21743325828241,64.40977806368608,5.741395947249919,Other
CIEN,0.9416317053458789,0.2353646726129315,0.0006242244151851081,0.052982138327353163,-0.00742935406249567,577.1500244140625,520.462399276547,0.10891781080883543,439.65390102149547,0.3127371850291955,500.16766662597655,72.16000366210938,6.998198380318532,6.161559134389817,1108207792.766211,1.5601613566758916,0.919480812324439,0.629708627372559,4.546447229458624,0.8141632124924285,4.92,0.5714285714285714,34,True,True,544.3799987792969,522.3504974365235,500.16766662597655,445.80839965820314,0.875,0.0,-0.16837699858295535,0.055014591382324084,0.05904872731553061,0.05984889197337534,1.0259442892170838,0.7502240776087468,0.8151025029354436,86.08817143776135,97.05693148922484,94.773238983596,80.8579929237697,78.85172081055,89.75554840784818,48.76970086844645,97.98970730138308,21.35292698616919,2.9631714377613383,5.242843357992924,19.158089417819234,22.941460276616276,89.75554840784818,43.32582824059183,2.026375040205854,COMMUNICATION EQUIPMENT
